Wells,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190913_GradientPCR_1_58_55Run01_D05,1885,1899,1939,1944,2014,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D06,2014,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D07,1999,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D08,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D09,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D10,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E01,1835,2036,2048,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E02,1841,2006,2016,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E03,1911,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E04,1818,2002,2016,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E05,1807,2020,2035,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E06,1824,2014,2027,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E07,1820,1924,1949,2031,2045,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E08,1839,1939,1963,2034,2047,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E09,1783,1820,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E10,1766,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_E12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F01,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F02,1997,2029,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F03,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F04,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F05,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F06,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F07,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F08,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F09,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F10,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_F12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G01,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G02,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G03,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G04,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G05,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G06,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G07,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G08,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G09,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G10,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_G12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H01,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H02,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H03,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H04,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H05,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H06,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H07,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H08,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H09,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H10,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_H12,0,0,0,0,0,0,0,0,0
